edep_keV,y_keV_um,z_mGy
8.32451,2.08113,11.7928
8.32791,2.08198,11.7976
0.89054,0.222635,1.26157
0.531476,0.132869,0.752908
8.31586,2.07897,11.7805
0.89011,0.222527,1.26096
0.259793,0.0649482,0.368032
8.32553,2.08138,11.7942
0.0976771,0.0244193,0.138373
0.890442,0.222611,1.26143
0.0793475,0.0198369,0.112406
8.32609,2.08152,11.795
0.198655,0.0496639,0.281422
1.29244,0.323109,1.83091
0.0880638,0.0220159,0.124754
0.141228,0.0353069,0.200068
0.890933,0.222733,1.26213
8.32616,2.08154,11.7951
1.0302,0.25755,1.45942
0.88958,0.222395,1.26021
0.0912708,0.0228177,0.129297
8.32478,2.0812,11.7932
0.899918,0.22498,1.27486
0.129765,0.0324412,0.183829
4.66213,1.16553,6.60453
0.219338,0.0548345,0.310722
0.890211,0.222553,1.2611
0.890424,0.222606,1.26141
0.218627,0.0546568,0.309715
8.32747,2.08187,11.797
8.32621,2.08155,11.7952
0.590723,0.147681,0.83684
0.327889,0.0819724,0.4645
8.32536,2.08134,11.794
0.762242,0.19056,1.07982
0.456903,0.114226,0.647265
8.32524,2.08131,11.7938
0.383478,0.0958696,0.543249
8.32773,2.08193,11.7974
0.656048,0.164012,0.92938
2.24279,0.560698,3.17722
0.136077,0.0340192,0.192771
8.3243,2.08108,11.7925
0.430313,0.107578,0.609597
0.562925,0.140731,0.797459
0.899123,0.224781,1.27373
8.32478,2.08119,11.7932
0.64335,0.160838,0.911392
0.43443,0.108607,0.615428
0.214337,0.0535843,0.303638
0.890633,0.222658,1.2617
6.92736,1.73184,9.81354
1.33654,0.334134,1.89339
8.32686,2.08172,11.7961
8.32484,2.08121,11.7933
0.909141,0.227285,1.28792
0.644215,0.161054,0.912618
0.890027,0.222507,1.26084
0.907734,0.226933,1.28593
0.447142,0.111786,0.633437
8.32616,2.08154,11.7951
0.0777652,0.0194413,0.110165
0.108675,0.0271688,0.153953
0.472596,0.118149,0.669495
0.366434,0.0916085,0.519103
0.195818,0.0489545,0.277403
8.32404,2.08101,11.7921
1.03025,0.257563,1.45949
0.253457,0.0633642,0.359056
1.02986,0.257464,1.45893
0.725495,0.181374,1.02776
0.110255,0.0275639,0.156192
1.0309,0.257724,1.4604
0.908061,0.227015,1.28639
0.186002,0.0465005,0.263497
0.908001,0.227,1.28631
0.89076,0.22269,1.26188
4.25497,1.06374,6.02775
8.32395,2.08099,11.792
8.32678,2.08169,11.796
1.03007,0.257518,1.45924
8.32343,2.08086,11.7913
0.27036,0.0675899,0.383001
0.261682,0.0654205,0.370708
0.979946,0.244986,1.38823
4.14188,1.03547,5.86753
0.908657,0.227164,1.28724
8.32777,2.08194,11.7974
1.05008,0.26252,1.48758
0.692714,0.173179,0.981323
0.891149,0.222787,1.26243
0.950153,0.237538,1.34602
1.02992,0.257481,1.45903
0.412468,0.103117,0.584317
1.0308,0.2577,1.46027
0.299718,0.0749295,0.424591
1.41314,0.353286,2.00191
8.32603,2.08151,11.7949
0.626687,0.156672,0.887787
0.469051,0.117263,0.664474
8.32461,2.08115,11.7929
8.32401,2.081,11.7921
1.39462,0.348654,1.97566
0.101759,0.0254398,0.144156
0.337569,0.0843924,0.478213
0.151522,0.0378805,0.214652
0.646844,0.161711,0.916343
1.05345,0.263363,1.49236
0.383484,0.0958711,0.543257
0.209985,0.0524963,0.297473
0.0495565,0.0123891,0.0702035
1.70293,0.425732,2.41243
0.555298,0.138824,0.786654
8.32547,2.08137,11.7942
2.0664,0.516599,2.92733
8.32895,2.08224,11.7991
0.890815,0.222704,1.26196
0.908166,0.227041,1.28654
0.889681,0.22242,1.26035
8.32728,2.08182,11.7967
0.908565,0.227141,1.2871
0.0867295,0.0216824,0.122864
0.908526,0.227131,1.28705
0.0465133,0.0116283,0.0658924
0.890992,0.222748,1.26221
7.85911,1.96478,11.1335
0.865164,0.216291,1.22562
8.32526,2.08131,11.7939
0.227991,0.0569977,0.32298
0.606939,0.151735,0.85981
8.7715,2.19287,12.426
8.32667,2.08167,11.7958
1.28122,0.320305,1.81502
0.190769,0.0476922,0.27025
1.88925,0.472313,2.67638
3.26699,0.816747,4.62813
0.56325,0.140813,0.79792
0.90837,0.227093,1.28683
8.32639,2.0816,11.7955
1.41666,0.354165,2.00689
1.03072,0.25768,1.46015
0.178446,0.0446114,0.252792
8.32632,2.08158,11.7954
3.10523,0.776307,4.39897
0.890867,0.222717,1.26203
0.744316,0.186079,1.05442
0.506438,0.12661,0.717438
0.890306,0.222577,1.26124
0.290303,0.0725757,0.411253
7.02244,1.75561,9.94823
0.908119,0.22703,1.28647
0.141411,0.0353527,0.200328
0.228362,0.0570906,0.323506
0.353604,0.0884009,0.500928
7.98594,1.99648,11.3132
0.420986,0.105246,0.596384
8.32647,2.08162,11.7956
0.907869,0.226967,1.28612
1.19966,0.299915,1.69948
0.450046,0.112511,0.637551
0.112424,0.0281059,0.159263
5.8353,1.45882,8.26649
8.72792,2.18198,12.3643
0.0813338,0.0203335,0.11522
0.0763258,0.0190814,0.108126
6.19171,1.54793,8.7714
0.54249,0.135623,0.768511
0.753152,0.188288,1.06694
0.502346,0.125586,0.71164
0.926947,0.231737,1.31315
8.32845,2.08211,11.7984
0.464164,0.116041,0.657551
2.09964,0.524909,2.97442
0.316329,0.0790823,0.448123
0.256095,0.0640238,0.362794
0.4576,0.1144,0.648252
8.32815,2.08204,11.798
0.459506,0.114876,0.650952
0.229399,0.0573497,0.324974
0.550925,0.137731,0.780459
1.11747,0.279368,1.58305
8.32662,2.08165,11.7958
0.896037,0.224009,1.26936
8.32574,2.08143,11.7945
0.605405,0.151351,0.857638
0.530216,0.132554,0.751123
0.558723,0.139681,0.791506
0.0975025,0.0243756,0.138125
0.978395,0.244599,1.38603
1.90037,0.475092,2.69213
1.07672,0.269179,1.52531
3.30643,0.826608,4.68401
8.32792,2.08198,11.7976
0.446631,0.111658,0.632714
0.23908,0.05977,0.338689
8.32709,2.08177,11.7965
0.381541,0.0953852,0.540504
0.202184,0.050546,0.286421
0.654789,0.163697,0.927597
1.67305,0.418263,2.37011
0.891018,0.222755,1.26225
0.126186,0.0315465,0.178759
14.5535,3.63838,20.617
8.32571,2.08143,11.7945
8.32696,2.08174,11.7963
7.80223,1.95056,11.0529
0.179842,0.0449605,0.254771
0.360222,0.0900555,0.510303
0.460452,0.115113,0.652293
0.889986,0.222497,1.26079
0.890527,0.222632,1.26155
0.101545,0.0253862,0.143852
0.882989,0.220747,1.25087
8.32489,2.08122,11.7933
0.889832,0.222458,1.26057
0.284974,0.0712435,0.403704
0.889851,0.222463,1.26059
0.326723,0.0816807,0.462847
0.305555,0.0763887,0.43286
0.907622,0.226905,1.28577
0.533359,0.13334,0.755575
0.186125,0.0465312,0.263671
0.908245,0.227061,1.28665
11.5694,2.89234,16.3896
8.69646,2.17411,12.3197
0.125299,0.0313248,0.177503
1.38711,0.346778,1.96503
0.560112,0.140028,0.793474
8.32485,2.08121,11.7933
1.03015,0.257538,1.45935
2.95718,0.739296,4.18925
0.319127,0.0797817,0.452086
1.97717,0.494291,2.80092
0.314208,0.0785519,0.445118
0.281922,0.0704806,0.399381
0.621722,0.15543,0.880753
0.409765,0.102441,0.580488
0.551278,0.137819,0.78096
8.32554,2.08139,11.7943
0.890693,0.222673,1.26179
12.7029,3.17572,17.9953
0.890516,0.222629,1.26154
8.32724,2.08181,11.7967
4.81495,1.20374,6.82103
0.88999,0.222498,1.26079
8.32863,2.08216,11.7986
0.171806,0.0429515,0.243386
0.907553,0.226888,1.28567
2.83943,0.709858,4.02244
0.56179,0.140448,0.795852
8.32507,2.08127,11.7936
8.31946,2.07986,11.7856
0.989473,0.247368,1.40172
0.207753,0.0519381,0.29431
0.0379523,0.00948808,0.0537646
0.907975,0.226994,1.28627
8.32615,2.08154,11.7951
0.817225,0.204306,1.15771
5.03053,1.25763,7.12643
0.142329,0.0355823,0.201629
0.524224,0.131056,0.742635
0.908338,0.227084,1.28678
8.32425,2.08106,11.7924
0.750281,0.18757,1.06287
1.03063,0.257657,1.46002
8.3256,2.0814,11.7943
8.32755,2.08189,11.7971
0.706729,0.176682,1.00118
0.890536,0.222634,1.26156
0.210508,0.0526271,0.298214
1.03026,0.257564,1.4595
0.348488,0.0871221,0.493681
1.34317,0.335793,1.90278
0.287608,0.071902,0.407436
8.32562,2.08141,11.7944
0.520073,0.130018,0.736753
8.3269,2.08172,11.7962
0.457252,0.114313,0.647759
8.32744,2.08186,11.7969
0.909031,0.227258,1.28777
0.0177445,0.00443614,0.0251376
0.194141,0.0485353,0.275028
8.32749,2.08187,11.797
8.32423,2.08106,11.7924
0.384923,0.0962308,0.545296
0.907905,0.226976,1.28617
0.617122,0.154281,0.874237
0.394001,0.0985003,0.558156
0.118135,0.0295337,0.167354
8.32759,2.0819,11.7972
8.32798,2.08199,11.7977
0.837461,0.209365,1.18638
0.121389,0.0303473,0.171964
3.99912,0.999779,5.66529
0.908804,0.227201,1.28744
0.283837,0.0709593,0.402094
2.80718,0.701796,3.97675
0.890075,0.222519,1.26091
8.32773,2.08193,11.7974
0.530287,0.132572,0.751223
0.436244,0.109061,0.617998
0.458409,0.114602,0.649398
8.32431,2.08108,11.7925
8.32576,2.08144,11.7946
0.177276,0.0443189,0.251135
8.32565,2.08141,11.7944
0.891125,0.222781,1.2624
0.0761233,0.0190308,0.107839
8.32624,2.08156,11.7952
0.890099,0.222525,1.26095
0.886112,0.221528,1.2553
0.193731,0.0484328,0.274446
0.890977,0.222744,1.26219
0.473997,0.118499,0.671481
0.908514,0.227128,1.28703
1.51957,0.379892,2.15267
1.08,0.269999,1.52996
1.02928,0.25732,1.45811
0.0975526,0.0243881,0.138196
0.363277,0.0908194,0.514632
2.57558,0.643895,3.64866
0.681828,0.170457,0.965902
0.890407,0.222602,1.26138
0.908237,0.227059,1.28664
0.908416,0.227104,1.28689
8.32628,2.08157,11.7953
8.32352,2.08088,11.7914
8.32601,2.0815,11.7949
0.135862,0.0339656,0.192467
0.185282,0.0463206,0.262478
8.32764,2.08191,11.7972
0.289532,0.0723831,0.410162
0.466934,0.116733,0.661475
1.39913,0.349782,1.98205
1.02968,0.257421,1.45869
0.199357,0.0498391,0.282416
4.84895,1.21224,6.86919
0.413083,0.103271,0.585187
0.49537,0.123843,0.701759
0.306958,0.0767394,0.434847
1.26212,0.315531,1.78797
1.29132,0.322829,1.82932
0.587916,0.146979,0.832862
3.71824,0.929559,5.26738
0.0367318,0.00918295,0.0520356
3.45842,0.864605,4.89932
0.908519,0.22713,1.28704
8.32556,2.08139,11.7943
1.19067,0.297668,1.68675
8.32678,2.0817,11.796
0.890923,0.222731,1.26211
0.0587279,0.014682,0.083196
1.03037,0.257591,1.45965
8.32323,2.08081,11.791
8.32637,2.08159,11.7954
0.203429,0.0508573,0.288185
0.281418,0.0703546,0.398667
8.32775,2.08194,11.7974
8.32501,2.08125,11.7935
0.109011,0.0272527,0.154429
0.602464,0.150616,0.853472
1.24418,0.311046,1.76256
0.907655,0.226914,1.28582
0.447161,0.11179,0.633465
0.222383,0.0555959,0.315036
0.101532,0.025383,0.143834
0.101482,0.0253706,0.143764
0.560336,0.140084,0.793792
8.32458,2.08115,11.7929
8.32438,2.08109,11.7926
8.32795,2.08199,11.7977
0.101597,0.0253992,0.143926
0.315744,0.0789359,0.447294
0.372217,0.0930541,0.527295
0.616908,0.154227,0.873934
1.02939,0.257348,1.45827
0.691005,0.172751,0.978902
8.32401,2.081,11.7921
1.68618,0.421545,2.3887
0.0837353,0.0209338,0.118622
0.311549,0.0778872,0.441351
8.32611,2.08153,11.7951
1.37377,0.343443,1.94614
0.567253,0.141813,0.80359
0.285608,0.0714019,0.404602
1.02985,0.257463,1.45892
0.98261,0.245652,1.392
8.32431,2.08108,11.7925
0.272057,0.0680143,0.385406
0.17114,0.0427851,0.242443
3.80955,0.952388,5.39675
0.890844,0.222711,1.262
8.32687,2.08172,11.7961
1.02977,0.257442,1.45881
0.889909,0.222477,1.26068
0.199006,0.0497515,0.281919
1.25957,0.314893,1.78436
0.326729,0.0816823,0.462856
0.101356,0.0253391,0.143585
0.0480644,0.0120161,0.0680898
1.02963,0.257406,1.4586
0.724368,0.181092,1.02616
0.541059,0.135265,0.766483
0.890027,0.222507,1.26084
8.32758,2.0819,11.7971
0.126178,0.0315444,0.178748
8.32702,2.08175,11.7963
8.32436,2.08109,11.7926
1.08618,0.271544,1.53872
8.32774,2.08194,11.7974
0.889846,0.222462,1.26059
0.340879,0.0852197,0.482901
0.441803,0.110451,0.625874
7.51242,1.87811,10.6424
0.552491,0.138123,0.782679
8.32511,2.08128,11.7936
8.32818,2.08204,11.798
8.3269,2.08172,11.7962
8.32689,2.08172,11.7962
8.32559,2.0814,11.7943
0.265013,0.0662532,0.375426
1.02947,0.257368,1.45838
1.75807,0.439518,2.49055
0.907344,0.226836,1.28538
0.363951,0.0909876,0.515585
3.91872,0.979681,5.5514
8.3283,2.08207,11.7982
0.466882,0.116721,0.661402
0.0520024,0.0130006,0.0736684
8.327,2.08175,11.7963
1.03032,0.25758,1.45959
0.889673,0.222418,1.26034
8.32589,2.08147,11.7947
0.0385596,0.00963991,0.0546249
8.32222,2.08055,11.7895
0.31387,0.0784674,0.444639
8.32639,2.0816,11.7955
0.889392,0.222348,1.25994
8.32796,2.08199,11.7977
0.0990743,0.0247686,0.140352
0.894266,0.223566,1.26685
1.15103,0.287757,1.63059
0.394101,0.0985253,0.558298
0.890893,0.222723,1.26207
0.039084,0.00977099,0.0553677
0.890433,0.222608,1.26142
0.586479,0.14662,0.830827
4.1293,1.03233,5.84972
0.298348,0.074587,0.42265
0.259582,0.0648954,0.367732
0.915349,0.228837,1.29672
1.48755,0.371888,2.10732
1.02965,0.257413,1.45864
0.0657217,0.0164304,0.0931037
7.59619,1.89905,10.761
0.835707,0.208927,1.18389
0.907757,0.226939,1.28596
0.90871,0.227177,1.28731
8.32598,2.08149,11.7949
2.01278,0.503196,2.85138
0.198426,0.0496064,0.281097
4.76299,1.19075,6.74742
0.206324,0.051581,0.292286
1.90253,0.475633,2.6952
0.291564,0.072891,0.41304
0.593851,0.148463,0.84127
0.890159,0.22254,1.26103
0.889911,0.222478,1.26068
0.212269,0.0530672,0.300707
8.32405,2.08101,11.7921
0.289014,0.0722536,0.409428
0.890469,0.222617,1.26147
0.965899,0.241475,1.36833
1.0292,0.257299,1.45799
0.908375,0.227094,1.28684
1.96718,0.491794,2.78677
0.173755,0.0434387,0.246147
8.3229,2.08073,11.7905
0.826498,0.206625,1.17085
1.19225,0.298062,1.68898
0.239174,0.0597934,0.338822
8.32656,2.08164,11.7957
0.111056,0.0277639,0.157325
2.7782,0.69455,3.9357
8.32848,2.08212,11.7984
0.347819,0.0869547,0.492732
8.32597,2.08149,11.7949
0.207163,0.0517906,0.293474
1.96588,0.49147,2.78494
0.994652,0.248663,1.40906
4.21035,1.05259,5.96453
1.02974,0.257436,1.45877
0.168255,0.0420638,0.238356
8.32691,2.08173,11.7962
0.219454,0.0548634,0.310886
0.752263,0.188066,1.06568
0.52628,0.13157,0.745547
3.79317,0.948293,5.37354
0.576365,0.144091,0.816498
0.276386,0.0690965,0.391538
0.142146,0.0355365,0.201369
0.998357,0.249589,1.41431
0.908175,0.227044,1.28655
2.70299,0.675747,3.82915
0.335407,0.0838516,0.475149
8.32661,2.08165,11.7958
0.908892,0.227223,1.28757
0.162575,0.0406438,0.23031
8.32476,2.08119,11.7931
0.908584,0.227146,1.28713
0.123047,0.0307619,0.174313
1.26044,0.315109,1.78558
7.44723,1.86181,10.55
0.455512,0.113878,0.645295
0.645219,0.161305,0.91404
1.03054,0.257636,1.45991
0.890825,0.222706,1.26197
0.890126,0.222531,1.26098
0.633013,0.158253,0.896748
0.42437,0.106092,0.601177
0.908937,0.227234,1.28763
0.248192,0.062048,0.351598
0.890484,0.222621,1.26149
3.24506,0.811264,4.59706
8.32437,2.08109,11.7926
0.396033,0.0990082,0.561034
0.105083,0.0262708,0.148864
0.425605,0.106401,0.602927
0.89102,0.222755,1.26225
0.90837,0.227092,1.28683
0.890523,0.222631,1.26155
1.43087,0.357718,2.02702
0.281944,0.070486,0.399412
0.71031,0.177577,1.00625
8.32444,2.08111,11.7927
1.20819,0.302047,1.71156
0.38777,0.0969425,0.549329
8.32661,2.08165,11.7958
3.76036,0.940091,5.32706
0.54246,0.135615,0.768467
0.908368,0.227092,1.28683
8.32505,2.08126,11.7936
4.96174,1.24044,7.02898
0.296317,0.0740793,0.419774
0.420015,0.105004,0.595009
8.32383,2.08096,11.7918
0.756977,0.189244,1.07236
0.101441,0.0253603,0.143705
0.514334,0.128583,0.728623
0.0608651,0.0152163,0.0862236
0.498155,0.124539,0.705704
0.506526,0.126632,0.717563
0.13242,0.0331051,0.187591
0.0695817,0.0173954,0.0985719
0.136957,0.0342393,0.194018
0.890216,0.222554,1.26111
0.891056,0.222764,1.2623
0.651108,0.162777,0.922383
8.32789,2.08197,11.7976
0.00515822,0.00128955,0.00730731
0.90893,0.227232,1.28762
0.375484,0.0938709,0.531923
8.32427,2.08107,11.7924
2.34034,0.585085,3.31541
0.192645,0.0481611,0.272907
0.231996,0.0579991,0.328654
0.876943,0.219236,1.24231
0.890998,0.222749,1.26222
0.27328,0.0683199,0.387138
0.116246,0.0290614,0.164678
0.934215,0.233554,1.32344
0.592673,0.148168,0.839601
0.744727,0.186182,1.05501
0.224303,0.0560757,0.317755
8.3261,2.08152,11.795
0.441795,0.110449,0.625862
8.32425,2.08106,11.7924
0.459956,0.114989,0.65159
0.0762243,0.0190561,0.107982
8.3242,2.08105,11.7924
0.646754,0.161689,0.916215
2.90273,0.725683,4.11211
0.890987,0.222747,1.2622
0.135872,0.033968,0.192481
0.890697,0.222674,1.26179
0.877933,0.219483,1.24371
2.26928,0.56732,3.21474
1.30345,0.325862,1.84651
1.92021,0.480053,2.72024
0.47015,0.117538,0.666031
0.0876241,0.021906,0.124131
0.279467,0.0698667,0.395902
0.889619,0.222405,1.26027
8.325,2.08125,11.7935
0.372657,0.0931642,0.527919
0.322391,0.0805977,0.45671
8.32744,2.08186,11.7969
8.32808,2.08202,11.7979
8.32366,2.08091,11.7916
5.19882,1.29971,7.36483
0.354684,0.088671,0.502458
0.891122,0.22278,1.26239
1.02969,0.257423,1.4587
8.32511,2.08128,11.7936
0.472187,0.118047,0.668917
0.890072,0.222518,1.26091
0.72633,0.181582,1.02894
0.366443,0.0916109,0.519117
0.459802,0.114951,0.651372
8.32848,2.08212,11.7984
0.135167,0.0337918,0.191482
0.365138,0.0912844,0.517267
1.03037,0.257593,1.45966
8.32562,2.0814,11.7944
0.14218,0.035545,0.201417
0.354505,0.0886263,0.502204
8.32645,2.08161,11.7955
1.03054,0.257635,1.4599
0.256876,0.0642191,0.3639
0.663726,0.165931,0.940257
0.890122,0.222531,1.26098
8.3266,2.08165,11.7958
0.141991,0.0354977,0.201149
0.829875,0.207469,1.17563
0.16629,0.0415726,0.235573
1.54208,0.385521,2.18457
0.248416,0.0621039,0.351915
0.280616,0.0701539,0.39753
0.553233,0.138308,0.783729
8.32322,2.0808,11.791
0.0463095,0.0115774,0.0656036
8.32779,2.08195,11.7974
8.32377,2.08094,11.7917
0.518688,0.129672,0.734792
0.256303,0.0640757,0.363088
0.323329,0.0808323,0.45804
0.890618,0.222655,1.26168
0.136695,0.0341738,0.193647
0.663102,0.165775,0.939374
0.176479,0.0441197,0.250006
11.688,2.922,16.5576
0.154632,0.0386579,0.219057
0.110368,0.0275921,0.156352
1.14035,0.285087,1.61546
8.3278,2.08195,11.7974
0.526577,0.131644,0.745967
0.44966,0.112415,0.637004
1.51068,0.377669,2.14008
3.12057,0.780142,4.42071
0.136049,0.0340121,0.192731
0.891293,0.222823,1.26264
0.891163,0.222791,1.26245
0.846384,0.211596,1.19902
9.6997,2.42492,13.7409
8.32462,2.08115,11.7929
0.340262,0.0850656,0.482027
0.782247,0.195562,1.10816
8.3281,2.08202,11.7979
0.164089,0.0410223,0.232454
0.890058,0.222515,1.26089
7.55992,1.88998,10.7096
0.908865,0.227216,1.28753
0.908217,0.227054,1.28661
0.173172,0.0432931,0.245322
2.0682,0.517049,2.92988
8.32757,2.08189,11.7971
8.32429,2.08107,11.7925
1.35153,0.337884,1.91463
0.232924,0.0582311,0.329969
0.202975,0.0507439,0.287542
8.32599,2.0815,11.7949
0.464631,0.116158,0.658212
3.38258,0.845644,4.79188
0.890074,0.222519,1.26091
1.11604,0.279009,1.58102
0.205331,0.0513326,0.290879
0.551914,0.137979,0.781861
8.32659,2.08165,11.7957
0.34249,0.0856225,0.485183
7.36892,1.84223,10.4391
0.89006,0.222515,1.26089
1.30245,0.325611,1.84509
0.143794,0.0359485,0.203704
8.32878,2.0822,11.7988
5.32961,1.3324,7.55011
0.890508,0.222627,1.26152
0.456734,0.114184,0.647026
0.0909346,0.0227337,0.128821
0.131846,0.0329614,0.186777
8.32506,2.08127,11.7936
0.171892,0.0429731,0.243509
0.890955,0.222739,1.26216
1.28174,0.320434,1.81575
0.00246185,0.000615462,0.00348754
0.190808,0.047702,0.270305
8.32674,2.08169,11.796
0.889965,0.222491,1.26076
0.0946609,0.0236652,0.1341
7.80436,1.95109,11.0559
8.32535,2.08134,11.794
0.908907,0.227227,1.28759
8.32663,2.08166,11.7958
0.890286,0.222572,1.26121
2.59936,0.64984,3.68234
0.221961,0.0554902,0.314437
8.32406,2.08101,11.7922
0.505817,0.126454,0.716558
0.908033,0.227008,1.28635
0.177067,0.0442668,0.25084
0.236809,0.0592023,0.335472
1.03035,0.257589,1.45964
0.890994,0.222748,1.26221
8.32775,2.08194,11.7974
0.90894,0.227235,1.28764
0.890286,0.222571,1.26121
0.736568,0.184142,1.04345
1.25661,0.314151,1.78015
0.202805,0.0507012,0.2873
8.31929,2.07982,11.7854
8.32802,2.08201,11.7978
1.37033,0.342583,1.94126
0.889851,0.222463,1.26059
0.387361,0.0968403,0.54875
0.403572,0.100893,0.571715
1.4266,0.356651,2.02097
0.19368,0.0484201,0.274374
0.212899,0.0532248,0.3016
8.32773,2.08193,11.7974
0.890535,0.222634,1.26156
0.729235,0.182309,1.03306
0.514636,0.128659,0.729052
0.44577,0.111442,0.631493
3.16989,0.792474,4.49058
0.198631,0.0496576,0.281387
0.384327,0.0960816,0.544451
0.889832,0.222458,1.26057
0.587793,0.146948,0.832688
0.90831,0.227078,1.28674
8.32781,2.08195,11.7975
0.619894,0.154973,0.878163
8.32633,2.08158,11.7954
8.32715,2.08179,11.7965
0.809948,0.202487,1.1474
2.69408,0.673521,3.81653
8.32642,2.0816,11.7955
8.32425,2.08106,11.7924
0.434224,0.108556,0.615137
8.3244,2.0811,11.7926
10.3227,2.58068,14.6235
0.499756,0.124939,0.707972
0.908211,0.227053,1.2866
0.198059,0.0495148,0.280578
0.908069,0.227017,1.2864
0.127592,0.0318979,0.180751
0.0823901,0.0205975,0.116717
0.64586,0.161465,0.914948
1.03047,0.257619,1.45981
0.374452,0.093613,0.530462
8.32424,2.08106,11.7924
1.01788,0.25447,1.44197
1.49058,0.372644,2.1116
0.104285,0.0260712,0.147733
0.908548,0.227137,1.28708
0.548314,0.137079,0.776761
0.637534,0.159383,0.903153
0.0792202,0.0198051,0.112226
0.889975,0.222494,1.26077
7.84723,1.96181,11.1167
0.890081,0.22252,1.26092
0.1016,0.0254001,0.143931
8.32712,2.08178,11.7965
0.426662,0.106665,0.604424
0.891077,0.222769,1.26233
0.890244,0.222561,1.26115
1.19136,0.29784,1.68772
0.890805,0.222701,1.26195
0.143124,0.0357811,0.202755
0.15007,0.0375174,0.212594
0.890285,0.222571,1.26121
0.177731,0.0444328,0.25178
1.6613,0.415324,2.35345
8.32337,2.08084,11.7912
0.178323,0.0445809,0.252619
8.32403,2.08101,11.7921
7.68743,1.92186,10.8903
0.101545,0.0253863,0.143853
0.908634,0.227159,1.2872
8.32621,2.08155,11.7952
4.25629,1.06407,6.0296
8.32628,2.08157,11.7953
0.824236,0.206059,1.16764
8.32427,2.08107,11.7925
8.32423,2.08106,11.7924
0.21807,0.0545175,0.308926
0.520797,0.130199,0.737779
0.179909,0.0449772,0.254865
8.32737,2.08184,11.7968
3.91626,0.979065,5.54791
1.0296,0.2574,1.45857
0.908323,0.227081,1.28676
8.32399,2.081,11.7921
0.275354,0.0688385,0.390076
0.891123,0.222781,1.2624
8.32574,2.08143,11.7945
0.101265,0.0253162,0.143455
0.889958,0.222489,1.26075
0.374252,0.0935629,0.530178
0.179184,0.044796,0.253838
1.03024,0.257559,1.45947
8.32686,2.08172,11.7961
8.32549,2.08137,11.7942
8.32594,2.08148,11.7948
0.890453,0.222613,1.26145
0.908702,0.227176,1.2873
0.350464,0.087616,0.496479
8.32922,2.08231,11.7995
1.02989,0.257472,1.45898
0.159846,0.0399616,0.226444
1.02974,0.257436,1.45877
8.3285,2.08212,11.7984
0.872068,0.218017,1.2354
0.00787924,0.00196981,0.011162
8.32549,2.08137,11.7942
0.908874,0.227218,1.28754
0.908853,0.227213,1.28751
0.720812,0.180203,1.02113
0.346781,0.0866953,0.491263
1.14827,0.287067,1.62668
0.889827,0.222457,1.26056
0.908494,0.227123,1.287
0.920919,0.23023,1.30461
8.32705,2.08176,11.7964
